item_id,order_id,product_id,quantity,unit_price,discount
107174,30266,182,1,41.3,0.27
107175,30267,398,1,7.19,0.0
107176,30267,1183,1,1.54,0.0
107177,30268,1014,1,28.03,0.0
107178,30269,997,1,7.19,0.0
107179,30269,333,4,6.06,0.0
107180,30270,3716,2,54.92,0.0
107181,30270,1550,4,4.17,0.0
107182,30270,1833,1,14.66,0.0
107183,30271,3762,1,87.7,0.25
107184,30271,3004,1,3.72,0.0
107185,30272,1568,4,8.14,0.0
107186,30272,431,1,2.46,0.0
107187,30272,646,1,59.17,0.0
107188,30272,2766,1,2.14,0.0
107189,30273,1249,1,124.99,0.0
107190,30273,2250,1,56.38,0.0
107191,30273,1935,1,3.06,0.0
107192,30273,1939,4,308.36,0.0
107193,30273,1661,2,85.35,0.0
107194,30273,4544,2,1.07,0.0
107195,30274,1870,1,4.11,0.06
107196,30274,1347,2,6.91,0.0
107197,30275,914,2,56.22,0.0
107198,30275,3020,1,12.41,0.34
107199,30275,3231,4,16.3,0.31
107200,30275,2887,2,11.21,0.26
107201,30276,670,1,1.19,0.0
107202,30276,3284,1,99.26,0.0
107203,30276,1465,1,41.96,0.0
107204,30276,4859,2,68.29,0.31
107205,30276,2610,1,110.74,0.0
107206,30276,2720,3,29.39,0.0
107207,30276,484,1,9.7,0.0
107208,30277,4126,2,42.83,0.36
107209,30277,2613,2,10.44,0.0
107210,30277,2190,2,1.08,0.0
107211,30277,1693,1,11.05,0.0
107212,30277,1735,2,110.04,0.0
107213,30278,1527,2,11.55,0.0
107214,30278,26,1,179.05,0.0
107215,30279,273,2,5.93,0.0
107216,30279,4861,2,34.08,0.39
107217,30279,3281,1,5.12,0.0
107218,30279,1962,1,610.66,0.0
107219,30280,2296,2,245.19,0.19
107220,30280,3351,2,17.44,0.0
107221,30280,725,2,124.56,0.0
107222,30280,162,1,19.88,0.0
107223,30280,971,2,14.96,0.0
107224,30281,4827,2,14.88,0.11
107225,30281,3434,2,1.1,0.0
107226,30281,2198,1,104.25,0.0
107227,30282,4543,1,11.67,0.0
107228,30282,3434,2,1.33,0.0
107229,30282,1504,1,65.76,0.11
107230,30282,1233,2,48.42,0.18
107231,30282,1102,1,3.99,0.23
107232,30283,3562,1,3.23,0.17
107233,30283,1995,1,9.31,0.0
107234,30283,880,1,8.88,0.0
107235,30283,3887,5,12.88,0.0
107236,30283,1638,1,23.22,0.18
107237,30283,3387,1,17.01,0.19
107238,30283,789,2,26.88,0.05
107239,30283,1069,1,94.09,0.0
107240,30284,4604,1,15.94,0.0
107241,30284,333,1,5.95,0.0
107242,30284,3605,1,2.45,0.0
107243,30284,1081,1,10.27,0.0
107244,30284,385,5,5.13,0.0
107245,30284,4221,2,13.05,0.0
107246,30284,1299,1,460.15,0.0
107247,30284,983,1,21.67,0.0
107248,30285,3725,3,6.45,0.31
107249,30285,1908,1,13.45,0.0
107250,30285,896,2,34.71,0.0
107251,30285,3911,4,20.12,0.0
107252,30285,4188,2,16.69,0.0
107253,30286,416,1,10.82,0.0
107254,30286,2190,1,0.92,0.0
107255,30287,2905,1,6.25,0.0
107256,30287,3554,2,66.63,0.0
107257,30287,3626,1,8.36,0.0
107258,30288,3619,2,22.68,0.0
107259,30288,2423,1,3.22,0.0
107260,30288,1039,1,10.46,0.0
107261,30289,4007,1,23.88,0.28
107262,30289,3730,1,12.79,0.0
107263,30289,4108,1,19.11,0.0
107264,30290,3566,1,50.43,0.3
107265,30290,3554,4,75.61,0.13
107266,30290,292,1,1.37,0.0
107267,30290,3243,1,14.22,0.3
107268,30291,1183,1,1.28,0.0
107269,30291,4446,1,70.85,0.0
107270,30291,641,1,9.82,0.0
107271,30291,1570,1,16.59,0.0
107272,30292,1789,4,17.16,0.0
107273,30292,3779,1,38.57,0.0
107274,30292,4929,1,17.48,0.0
107275,30292,4026,2,63.14,0.37
107276,30292,3838,1,40.43,0.0
107277,30293,4524,2,9.26,0.0
107278,30293,286,2,49.11,0.0
107279,30293,1377,1,89.3,0.0
107280,30293,1428,1,3.14,0.07
107281,30293,2986,1,26.07,0.35
107282,30293,699,1,763.14,0.17
107283,30294,920,1,4.79,0.0
107284,30294,2799,1,7.37,0.0
107285,30294,1257,1,18.26,0.0
107286,30294,3684,1,19.72,0.0
107287,30295,3800,1,81.63,0.0
107288,30295,3245,2,32.08,0.0
107289,30295,4998,1,5.96,0.0
107290,30295,4785,3,38.04,0.0
107291,30295,333,1,5.93,0.16
107292,30296,2546,1,8.02,0.0
107293,30296,85,1,35.46,0.0
107294,30296,2591,3,61.44,0.0
107295,30296,2065,1,87.05,0.0
107296,30296,3429,2,439.99,0.0
107297,30297,71,1,24.16,0.0
107298,30297,149,1,24.88,0.0
107299,30298,4190,1,16.46,0.0
107300,30298,1041,1,20.29,0.0
107301,30298,2195,2,10.64,0.0
107302,30298,2190,1,1.05,0.15
107303,30299,2390,3,39.43,0.0
107304,30299,3579,1,37.75,0.0
107305,30299,1102,5,4.0,0.18
107306,30299,4465,1,3.8,0.08
107307,30300,940,2,27.56,0.0
107308,30300,2117,2,64.48,0.0
107309,30300,793,1,71.66,0.0
107310,30300,480,1,17.23,0.0
107311,30300,2707,2,269.86,0.0
107312,30300,3434,3,1.3,0.0
107313,30300,4882,1,29.72,0.0
107314,30300,3929,2,7.39,0.0
107315,30301,3562,1,3.26,0.0
107316,30301,1169,1,44.48,0.0
107317,30302,599,1,17.57,0.06
107318,30302,1593,1,73.02,0.0
107319,30302,4158,2,47.16,0.0
107320,30303,1217,1,17.65,0.0
107321,30303,2798,2,6.28,0.34
107322,30303,4356,2,36.82,0.13
107323,30304,670,1,1.32,0.33
107324,30304,4431,2,63.99,0.0
107325,30304,211,2,10.71,0.0
107326,30304,640,1,84.01,0.0
107327,30304,1527,2,11.15,0.35
107328,30304,2860,1,69.15,0.0
107329,30304,880,1,8.79,0.0
107330,30304,689,2,14.02,0.3
107331,30305,2398,2,16.39,0.36
107332,30305,415,1,23.85,0.0
107333,30305,3687,1,43.59,0.0
107334,30305,3734,2,181.64,0.0
107335,30305,1701,2,5.33,0.39
107336,30305,2687,2,15.5,0.0
107337,30306,4120,1,4.83,0.0
107338,30306,1983,1,10.23,0.0
107339,30306,4881,1,62.91,0.0
107340,30306,324,3,16.6,0.0
107341,30307,611,1,1.18,0.35
107342,30307,3278,2,10.51,0.0
107343,30307,1768,2,29.93,0.0
107344,30307,3275,3,23.14,0.18
107345,30308,789,2,25.78,0.0
107346,30308,2390,1,43.84,0.0
107347,30308,972,1,54.07,0.22
107348,30309,3255,1,27.82,0.0
107349,30309,2528,1,20.06,0.4
107350,30309,71,1,20.54,0.0
107351,30310,2798,2,5.76,0.19
107352,30310,3629,1,5.44,0.0
107353,30310,1927,1,146.59,0.0
107354,30311,3032,1,10.13,0.0
107355,30311,4013,4,51.09,0.0
107356,30311,3670,2,46.52,0.0
107357,30311,3737,1,1.28,0.0
107358,30312,349,1,52.08,0.0
107359,30312,2428,1,37.56,0.0
107360,30312,1102,2,3.37,0.0
107361,30313,4530,1,43.08,0.0
107362,30313,3612,1,34.56,0.25
107363,30313,176,1,27.91,0.0
107364,30313,4601,5,32.4,0.0
107365,30313,3654,1,3.49,0.0
107366,30314,4422,1,64.05,0.0
107367,30314,2379,2,28.83,0.33
107368,30314,2494,2,18.08,0.0
107369,30314,814,2,1.8,0.0
107370,30315,1550,2,4.28,0.17
107371,30315,3737,2,1.2,0.0
107372,30315,390,2,22.14,0.0
107373,30316,297,1,10.56,0.0
107374,30317,19,2,12.04,0.0
107375,30318,1027,2,62.9,0.0
107376,30318,719,3,129.69,0.36
107377,30319,1694,1,64.38,0.0
107378,30319,2225,1,10.63,0.0
107379,30319,1102,3,3.33,0.0
107380,30320,4725,1,8.6,0.14
107381,30320,814,1,1.63,0.0
107382,30320,3450,1,25.55,0.0
107383,30320,2788,2,28.77,0.0
107384,30320,2096,1,17.26,0.0
107385,30321,603,5,55.8,0.0
107386,30321,88,2,29.47,0.0
107387,30322,272,2,3.99,0.0
107388,30322,4192,2,103.32,0.0
107389,30322,4259,2,2.44,0.0
107390,30322,357,1,891.93,0.0
107391,30322,3935,1,19.33,0.0
107392,30323,4259,1,2.65,0.0
107393,30323,34,1,28.72,0.07
107394,30324,3962,2,16.24,0.0
107395,30324,1945,3,19.25,0.23
107396,30324,735,1,220.18,0.0
107397,30324,2457,1,74.37,0.0
107398,30325,3446,2,86.6,0.0
107399,30325,4938,2,36.37,0.0
107400,30325,1870,1,4.48,0.0
107401,30325,431,2,2.63,0.38
107402,30325,4194,1,11.21,0.0
107403,30325,4524,4,11.29,0.0
107404,30325,2177,2,26.07,0.0
107405,30326,2423,1,3.21,0.0
107406,30326,4711,1,89.49,0.39
107407,30326,4772,2,24.32,0.0
107408,30327,2422,4,109.65,0.0
107409,30327,1965,2,125.01,0.0
107410,30328,3434,2,1.16,0.0
107411,30328,3955,3,6.77,0.0
107412,30328,1784,1,23.37,0.0
107413,30328,4234,1,220.56,0.32
107414,30328,881,1,20.56,0.0
107415,30328,4114,2,2.51,0.0
107416,30329,4585,1,18.31,0.0
107417,30329,3855,1,5.67,0.0
107418,30329,981,2,12.91,0.0
107419,30329,1508,1,397.11,0.2
107420,30330,1806,2,4.22,0.07
107421,30330,4089,1,36.23,0.0
107422,30330,2336,3,25.5,0.0
107423,30330,3929,2,7.12,0.0
107424,30330,942,1,15.97,0.0
107425,30331,2622,1,2.93,0.0
107426,30331,427,1,48.22,0.09
107427,30331,829,1,12.77,0.09
107428,30331,3024,4,3.54,0.18
107429,30331,1767,1,30.83,0.0
107430,30331,3737,1,1.03,0.07
107431,30331,294,2,16.81,0.0
107432,30332,419,1,25.52,0.0
107433,30332,1589,1,12.98,0.38
107434,30332,814,5,1.45,0.0
107435,30332,292,1,1.24,0.0
107436,30332,3363,1,11.88,0.0
107437,30332,3659,1,99.81,0.17
107438,30333,2726,1,3.81,0.0
107439,30334,4832,2,128.07,0.0
107440,30334,1033,3,9.7,0.06
107441,30335,2246,1,105.45,0.0
107442,30335,3654,1,3.12,0.35
107443,30335,4850,1,9.12,0.24
107444,30335,515,2,201.65,0.0
107445,30335,169,1,52.15,0.0
107446,30335,1516,1,43.83,0.0
107447,30335,3267,2,478.2,0.0
107448,30336,3463,2,9.22,0.24
107449,30336,4597,2,16.78,0.0
107450,30336,3532,1,36.55,0.0
107451,30336,142,1,79.21,0.28
107452,30337,45,2,154.56,0.0
107453,30337,3818,2,20.25,0.0
107454,30337,3482,1,60.54,0.0
107455,30338,12,2,13.13,0.0
107456,30338,2059,1,69.11,0.0
107457,30339,2224,4,97.26,0.0
107458,30339,2952,2,145.78,0.0
107459,30339,1333,4,70.81,0.0
107460,30339,279,1,27.42,0.08
107461,30339,1415,1,5.62,0.0
107462,30340,4120,1,4.88,0.0
107463,30340,4266,2,20.09,0.0
107464,30340,1596,3,3.76,0.4
107465,30341,2880,1,7.4,0.0
107466,30341,3275,1,23.16,0.0
107467,30341,2978,3,43.51,0.0
107468,30341,184,1,31.48,0.23
107469,30341,2085,2,1.44,0.0
107470,30342,4875,3,11.74,0.0
107471,30342,4273,2,6.0,0.0
107472,30342,799,3,30.69,0.0
107473,30342,1076,1,14.34,0.0
107474,30343,1903,3,1.19,0.0
107475,30343,1330,2,408.78,0.0
107476,30344,104,1,9.87,0.0
107477,30344,2428,1,37.21,0.0
107478,30345,1239,4,60.08,0.0
107479,30345,272,2,4.22,0.0
107480,30345,684,2,10.82,0.17
107481,30346,3434,2,1.31,0.0
107482,30346,1870,1,4.64,0.16
107483,30346,165,1,21.59,0.29
107484,30347,2571,1,93.2,0.0
107485,30347,3638,1,16.58,0.17
107486,30348,4710,2,68.2,0.0
107487,30348,1876,2,60.28,0.0
107488,30349,1493,1,2.31,0.0
107489,30349,4995,4,5.17,0.0
107490,30349,2687,2,15.59,0.06
107491,30350,404,1,9.54,0.0
107492,30351,2837,3,4.1,0.37
107493,30351,2658,1,39.17,0.0
107494,30351,4698,1,25.18,0.0
107495,30352,3882,1,56.57,0.0
107496,30352,1433,2,41.43,0.0
107497,30352,4398,2,98.44,0.39
107498,30352,4018,1,45.72,0.0
107499,30353,1642,1,1.4,0.0
107500,30353,1347,2,6.56,0.07
107501,30354,1646,2,18.07,0.0
107502,30354,4599,4,7.31,0.0
107503,30354,318,2,20.09,0.0
107504,30354,1031,1,25.03,0.25
107505,30354,653,2,17.15,0.0
107506,30354,3175,2,11.79,0.25
107507,30354,1745,2,38.76,0.0
107508,30355,55,1,5.19,0.0
107509,30355,455,3,109.22,0.0
107510,30355,1345,1,32.25,0.0
107511,30355,431,1,2.17,0.23
107512,30355,2394,2,30.99,0.09
107513,30356,4107,2,21.33,0.08
107514,30356,4544,2,1.08,0.1
107515,30356,2522,1,15.82,0.0
107516,30356,3123,1,22.82,0.0
107517,30356,3434,1,1.2,0.0
107518,30356,2318,1,32.45,0.29
107519,30356,1161,1,29.42,0.0
107520,30357,880,1,8.91,0.0
107521,30357,1630,3,40.24,0.0
107522,30357,1903,2,1.36,0.0
107523,30357,2085,2,1.28,0.0
107524,30357,431,3,2.18,0.36
107525,30357,2379,1,30.43,0.35
107526,30358,2690,2,405.2,0.0
107527,30358,3382,1,44.93,0.34
107528,30358,623,2,10.63,0.0
107529,30359,588,1,72.69,0.0
107530,30359,324,1,16.45,0.0
107531,30360,2827,1,57.44,0.29
107532,30360,1504,1,75.16,0.17
107533,30360,4871,1,21.25,0.0
107534,30360,381,1,6.41,0.0
107535,30360,2210,1,37.11,0.0
107536,30360,211,1,12.83,0.0
107537,30361,889,1,6.7,0.0
107538,30361,2336,2,26.5,0.26
107539,30361,1378,1,41.41,0.0
107540,30362,4681,1,2.38,0.33
107541,30362,485,2,399.53,0.0
107542,30362,2040,1,25.5,0.0
107543,30362,2060,3,57.39,0.11
107544,30362,987,3,84.28,0.28
107545,30362,4835,1,44.77,0.0
107546,30363,1094,3,95.65,0.0
107547,30363,176,2,28.25,0.0
107548,30363,2574,1,28.68,0.0
107549,30363,4281,4,59.09,0.07
107550,30364,611,1,1.09,0.23
107551,30364,781,4,8.44,0.12
107552,30365,1935,1,3.41,0.15
107553,30365,1376,1,16.07,0.1
107554,30365,2159,5,5.3,0.27
107555,30365,3879,1,45.2,0.35
107556,30365,863,5,68.26,0.0
107557,30365,1523,1,92.65,0.0
107558,30366,2460,2,5.43,0.0
107559,30366,814,2,1.69,0.0
107560,30366,1786,1,24.23,0.0
107561,30366,2841,1,38.55,0.0
107562,30367,627,1,9.59,0.0
107563,30367,1880,2,20.27,0.0
107564,30367,3058,1,54.16,0.0
107565,30368,2173,1,218.44,0.0
107566,30368,2822,2,11.73,0.29
107567,30368,4293,2,35.41,0.0
107568,30368,877,4,9.16,0.0
107569,30369,3725,2,6.37,0.28
107570,30369,2140,4,44.01,0.0
107571,30370,992,1,267.94,0.0
107572,30370,3467,1,88.26,0.0
107573,30370,1489,3,230.83,0.0
107574,30370,1550,1,3.73,0.0
107575,30371,2788,1,32.18,0.0
107576,30371,3278,1,10.46,0.0
107577,30371,799,1,28.65,0.39
107578,30371,648,1,30.79,0.0
107579,30371,1076,2,14.53,0.0
107580,30372,2045,1,51.41,0.0
107581,30372,4521,5,42.13,0.0
107582,30373,4136,1,26.57,0.0
107583,30373,4097,1,27.56,0.0
107584,30374,4488,1,5.21,0.36
107585,30374,1095,1,21.36,0.0
107586,30374,3461,1,218.82,0.0
107587,30375,2418,1,35.85,0.0
107588,30375,1293,2,8.45,0.0
107589,30376,211,2,11.83,0.2
107590,30376,1820,1,16.02,0.0
107591,30377,3169,1,39.18,0.0
107592,30377,4879,2,10.23,0.0
107593,30377,1671,2,23.3,0.0
107594,30377,1081,1,12.38,0.0
107595,30378,2532,1,71.18,0.36
107596,30378,1817,4,66.8,0.0
107597,30379,2622,4,3.3,0.0
107598,30379,2968,1,104.56,0.0
107599,30380,3028,1,185.83,0.0
107600,30380,1912,1,22.07,0.1
107601,30380,1347,1,5.37,0.0
107602,30381,1053,1,105.25,0.0
107603,30381,920,1,4.06,0.0
107604,30381,201,1,600.81,0.0
107605,30381,4471,3,20.19,0.0
107606,30382,4197,2,176.69,0.13
107607,30382,3818,2,23.06,0.0
107608,30382,2289,1,99.41,0.15
107609,30382,3964,3,7.06,0.0
107610,30382,1393,1,112.04,0.0
107611,30383,1141,1,19.12,0.0
107612,30383,398,1,7.06,0.0
107613,30383,2749,1,21.38,0.0
107614,30383,292,2,1.42,0.37
107615,30383,1114,2,6.17,0.0
107616,30384,2393,3,14.42,0.13
107617,30384,911,2,40.54,0.0
107618,30384,3106,2,3.9,0.0
107619,30384,3024,1,3.59,0.31
107620,30384,1217,2,20.64,0.0
107621,30384,3401,3,70.53,0.0
107622,30385,3600,1,5.31,0.0
107623,30385,1596,1,4.03,0.0
107624,30385,1182,1,14.18,0.0
107625,30385,1076,1,15.12,0.09
107626,30386,2737,2,24.36,0.0
107627,30386,4853,1,48.87,0.0
107628,30386,2850,5,5.07,0.0
107629,30386,799,1,28.22,0.0
107630,30386,12,2,16.34,0.0
107631,30387,2387,2,86.51,0.11
107632,30387,942,5,15.51,0.0
107633,30387,3390,1,578.01,0.0
107634,30388,4893,2,92.61,0.0
107635,30388,4765,1,21.94,0.0
107636,30388,344,1,14.09,0.0
107637,30388,3551,2,8.22,0.0
107638,30389,167,1,6.63,0.0
107639,30389,3737,1,1.26,0.15
107640,30389,2160,1,146.03,0.0
107641,30389,445,1,10.31,0.14
107642,30390,2460,1,5.48,0.0
107643,30390,3130,1,60.28,0.0
107644,30390,1183,1,1.56,0.0
107645,30390,2204,2,27.04,0.36
107646,30390,44,1,6.0,0.34
107647,30391,814,2,1.68,0.0
107648,30391,2396,1,184.94,0.38
107649,30391,166,2,36.71,0.0
107650,30392,939,1,37.5,0.0
107651,30392,1226,1,5.12,0.18
107652,30392,266,2,22.11,0.0
107653,30392,2101,4,20.71,0.0
107654,30392,513,1,13.13,0.17
107655,30392,101,1,68.22,0.0
107656,30393,2837,2,3.87,0.0
107657,30393,1538,1,26.5,0.0
107658,30394,817,1,90.71,0.17
107659,30394,543,2,15.89,0.0
107660,30394,3121,4,45.27,0.0
107661,30395,1586,1,76.55,0.32
107662,30395,1042,2,22.58,0.0
107663,30395,1029,1,11.63,0.0
107664,30396,2759,2,12.37,0.0
107665,30396,3215,3,8.47,0.0
107666,30397,4882,4,28.67,0.26
107667,30397,553,1,10.85,0.0
107668,30397,1921,1,51.89,0.0
107669,30397,2274,1,102.46,0.0
107670,30398,4524,2,10.88,0.0
107671,30398,1875,2,84.81,0.0
107672,30398,3020,1,11.51,0.0
107673,30398,116,1,14.68,0.0
107674,30399,706,3,33.08,0.29
107675,30399,3182,2,30.03,0.0
107676,30399,1154,1,48.26,0.0
107677,30400,4123,1,27.69,0.12
107678,30400,957,4,16.39,0.0
107679,30400,3831,1,7.81,0.0
107680,30401,1292,1,156.56,0.0
107681,30402,4683,2,217.52,0.0
107682,30402,2748,3,8.34,0.0
107683,30402,4568,1,158.0,0.06
107684,30403,4259,1,2.36,0.0
107685,30403,81,1,160.44,0.0
107686,30403,3056,1,5.23,0.0
107687,30404,2085,1,1.27,0.0
107688,30405,4742,1,5.24,0.0
107689,30406,3798,2,28.84,0.0
107690,30406,1017,2,48.53,0.27
107691,30406,1828,2,22.06,0.0
107692,30407,942,4,17.3,0.0
107693,30407,3541,1,7.52,0.0
107694,30407,1708,1,4.38,0.0
107695,30407,2527,1,132.25,0.23
107696,30407,1161,1,25.74,0.0
107697,30408,630,1,5.62,0.23
107698,30408,70,1,425.93,0.0
107699,30408,4315,1,8.01,0.0
107700,30408,2850,2,4.29,0.0
107701,30409,1753,1,5.23,0.1
107702,30409,693,2,376.82,0.37
107703,30409,4080,1,31.75,0.0
107704,30409,51,4,132.27,0.0
107705,30410,3927,5,24.89,0.37
107706,30410,4999,1,5.84,0.0
107707,30411,3717,3,130.7,0.0
107708,30411,3541,1,6.85,0.19
107709,30411,1564,2,216.13,0.34
107710,30412,3737,1,1.31,0.13
107711,30412,1887,1,38.59,0.0
107712,30412,2673,1,43.76,0.0
107713,30412,3077,1,81.18,0.0
107714,30412,2191,2,10.36,0.0
107715,30412,984,1,122.83,0.0
107716,30413,3985,1,22.18,0.0
107717,30413,3032,2,9.89,0.33
107718,30413,4507,1,56.44,0.0
107719,30414,1596,1,3.74,0.15
107720,30414,2085,1,1.24,0.0
107721,30414,292,2,1.34,0.0
107722,30414,4075,2,42.85,0.0
107723,30414,4903,2,139.77,0.16
107724,30414,621,2,11.84,0.0
107725,30414,237,1,24.77,0.0
107726,30415,3106,1,4.7,0.0
107727,30415,1406,3,137.36,0.0
107728,30415,4756,4,107.99,0.16
107729,30415,4847,3,43.21,0.0
107730,30416,4983,5,9.91,0.0
107731,30416,3763,1,42.45,0.0
107732,30417,3494,1,42.01,0.25
107733,30417,1247,2,11.72,0.0
107734,30417,629,2,43.59,0.23
107735,30417,981,1,12.19,0.0
107736,30418,3066,2,8.88,0.0
107737,30418,3951,2,21.94,0.0
107738,30418,611,3,1.24,0.0
107739,30419,1293,1,7.59,0.15
107740,30419,3175,1,13.16,0.0
107741,30419,1860,2,153.92,0.0
107742,30420,3434,1,1.1,0.14
107743,30420,3991,1,13.8,0.0
107744,30420,2613,1,10.44,0.0
107745,30420,2410,1,35.9,0.0
107746,30421,1365,1,29.94,0.0
107747,30421,1688,2,47.05,0.0
107748,30422,2015,3,22.9,0.0
107749,30422,2085,2,1.23,0.0
107750,30422,1581,1,19.41,0.0
107751,30422,818,2,40.54,0.0
107752,30423,2340,1,10.87,0.0
107753,30423,1207,1,52.92,0.0
107754,30423,678,1,191.12,0.0
107755,30423,1183,2,1.29,0.0
107756,30424,2670,3,113.66,0.0
107757,30424,2225,1,8.41,0.0
107758,30425,2121,3,20.03,0.0
107759,30425,4543,2,11.61,0.0
107760,30425,3397,5,202.3,0.0
107761,30426,1212,1,9.49,0.0
107762,30426,1507,1,18.94,0.0
107763,30427,567,1,256.56,0.0
107764,30427,3562,1,2.93,0.0
107765,30427,122,2,2.72,0.0
107766,30427,814,2,1.58,0.0
107767,30428,122,2,2.31,0.0
107768,30428,4114,2,2.64,0.0
107769,30429,3647,1,3.29,0.09
107770,30429,1898,1,48.23,0.0
107771,30429,670,1,1.29,0.0
107772,30430,987,3,95.14,0.0
107773,30430,1247,1,12.99,0.27
107774,30430,2880,2,6.31,0.0
107775,30430,292,2,1.35,0.0
107776,30431,1786,1,21.36,0.0
107777,30431,2285,1,16.84,0.39
107778,30431,3629,4,5.39,0.0
107779,30431,122,2,2.41,0.0
107780,30432,3179,4,45.98,0.0
107781,30432,604,1,13.74,0.0
107782,30432,1833,1,12.64,0.0
107783,30432,1685,1,383.75,0.36
107784,30432,2040,3,23.85,0.0
107785,30432,2549,2,42.61,0.0
107786,30433,2576,1,32.0,0.0
107787,30433,3465,1,228.15,0.0
107788,30433,1183,1,1.37,0.0
107789,30434,282,1,89.81,0.0
107790,30434,1014,4,32.61,0.0
107791,30435,324,2,16.67,0.0
107792,30435,1708,1,4.58,0.0
107793,30435,3693,2,18.69,0.0
107794,30436,2150,3,21.57,0.0
107795,30436,1903,1,1.28,0.24
107796,30436,273,1,4.61,0.0
107797,30436,4577,2,76.7,0.0
107798,30436,2390,2,44.57,0.0
107799,30436,224,1,116.16,0.0
107800,30436,1035,1,32.39,0.11
107801,30437,3010,1,9.64,0.0
107802,30437,245,2,25.85,0.14
107803,30437,3647,3,3.52,0.0
107804,30438,4742,2,4.55,0.0
107805,30438,3259,1,22.04,0.3
107806,30438,272,1,3.93,0.0
107807,30439,3020,2,13.01,0.0
107808,30440,3087,1,42.39,0.31
107809,30440,1007,1,258.23,0.0
107810,30440,1753,2,5.33,0.0
107811,30440,4544,1,1.17,0.0
107812,30441,2440,1,131.5,0.18
107813,30441,3304,1,148.35,0.0
107814,30442,2094,2,5.98,0.0
107815,30442,1315,1,21.24,0.35
107816,30442,4385,3,17.05,0.0
107817,30442,1922,2,44.93,0.0
107818,30442,850,1,32.29,0.0
107819,30442,3987,2,22.37,0.0
107820,30442,3343,1,37.52,0.0
107821,30442,1344,2,10.1,0.0
107822,30443,3179,1,50.54,0.0
107823,30443,812,1,28.29,0.0
107824,30443,196,1,5.33,0.2
107825,30443,2285,1,16.73,0.0
107826,30444,333,1,5.63,0.0
107827,30444,589,4,75.95,0.0
107828,30444,385,2,5.3,0.0
107829,30444,836,1,175.7,0.0
107830,30444,4869,1,16.45,0.28
107831,30445,2541,1,103.96,0.0
107832,30445,2277,2,22.99,0.0
107833,30445,4114,2,2.56,0.0
107834,30445,4331,1,110.47,0.18
107835,30445,2085,2,1.21,0.35
107836,30446,623,2,10.57,0.0
107837,30446,4530,5,45.62,0.0
107838,30446,4582,3,5.76,0.0
107839,30447,3693,1,21.81,0.0
107840,30448,4524,1,11.41,0.0
107841,30448,2583,1,11.56,0.0
107842,30448,908,3,8.69,0.0
107843,30448,1493,2,2.21,0.0
107844,30448,3619,1,22.99,0.0
107845,30449,1699,2,43.43,0.0
107846,30449,773,4,15.89,0.0
107847,30449,1638,1,18.97,0.0
107848,30450,1865,2,49.92,0.0
107849,30450,2292,1,79.12,0.0
107850,30450,667,4,35.91,0.11
107851,30450,3447,1,20.67,0.0
107852,30450,3487,1,66.17,0.19
107853,30450,3283,1,178.46,0.0
107854,30450,2668,2,16.96,0.0
107855,30450,2494,1,19.35,0.0
107856,30451,1415,1,5.02,0.0
107857,30452,1442,1,38.93,0.0
107858,30452,1622,2,69.84,0.27
107859,30453,2453,2,25.03,0.0
107860,30453,4346,1,34.07,0.0
107861,30453,1945,1,17.31,0.0
107862,30454,3654,1,3.74,0.0
107863,30454,4975,2,15.81,0.12
107864,30454,55,2,5.22,0.18
107865,30454,3398,1,3.92,0.0
107866,30454,630,1,5.32,0.12
107867,30455,2460,1,5.78,0.0
107868,30455,1698,1,30.77,0.35
107869,30456,2583,2,12.72,0.0
107870,30456,814,3,1.71,0.0
107871,30456,4689,1,13.0,0.0
107872,30457,2847,1,64.75,0.39
107873,30457,3242,1,32.46,0.0
107874,30457,3530,1,57.45,0.0
107875,30458,3142,1,79.33,0.0
107876,30458,2662,1,58.84,0.19
107877,30458,1493,1,2.21,0.0
107878,30458,2803,1,654.47,0.0
107879,30458,3922,1,85.32,0.0
107880,30459,670,1,1.07,0.0
107881,30459,4681,1,2.32,0.0
107882,30459,3818,3,19.87,0.0
107883,30459,4315,2,7.59,0.0
107884,30459,2914,2,10.57,0.0
107885,30460,326,2,27.26,0.0
107886,30460,2726,1,3.84,0.0
107887,30461,4070,1,10.64,0.37
107888,30461,1381,1,42.5,0.0
107889,30462,159,1,5.59,0.0
107890,30462,3258,2,9.37,0.0
107891,30462,1206,2,21.76,0.0
107892,30463,4508,1,29.81,0.23
107893,30463,3684,1,19.22,0.0
107894,30463,3821,3,34.5,0.1
107895,30464,1770,2,17.88,0.0
107896,30464,1697,2,10.0,0.0
107897,30464,670,1,1.11,0.1
107898,30464,4879,1,11.09,0.0
107899,30464,1706,3,31.26,0.0
107900,30465,690,1,393.43,0.0
107901,30465,4530,2,40.59,0.28
107902,30465,2039,1,16.88,0.39
107903,30466,4168,1,19.68,0.0
107904,30466,304,1,7.25,0.0
107905,30466,1701,1,6.22,0.0
107906,30466,4114,1,2.9,0.0
107907,30466,4188,2,18.48,0.0
107908,30466,1903,3,1.14,0.12
107909,30466,1076,3,12.91,0.1
107910,30467,4107,1,17.72,0.0
107911,30467,2925,3,24.44,0.0
107912,30467,668,1,31.12,0.0
107913,30468,2862,2,148.97,0.0
107914,30468,4479,1,65.84,0.0
107915,30468,662,2,60.56,0.38
107916,30468,4523,3,15.9,0.0
107917,30469,1183,3,1.42,0.0
107918,30469,1102,2,3.65,0.0
